Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ge', 'Hf', 'Mn', 'Nb', 'Ru']",0.0954171991658697,0.0656984880839816,0.2293054992723867,0.0941734168005392,0.0695938893509416,0.2394524924943866,0.0788953691164315,0.06694584118922,0.2045236109257743,2.6589584314241295,2.7903070398303957,2.491822068624781,2.491822068624781,rut,rut,aPbO2
"['Ge', 'Ir', 'Mn', 'Nb', 'Pt']",0.0689210722084778,0.0746144818725511,0.2466791435750437,0.0695093033814391,0.0786347891632752,0.2376821428318195,0.0668766116913275,0.0746077564681522,0.1875507622616155,2.915688268312196,2.908371365642039,2.4948544204453134,2.4948544204453134,rut,rut,rut
"['Ce', 'Hf', 'Mn', 'Nb', 'Ti']",0.1403747329130005,0.0681852343478363,0.2023776927042568,0.1400559041707027,0.0699141227413394,0.1992129219034005,0.1343138856269598,0.0725607611728812,0.2133124646817883,2.4950359814994956,2.4991467295877956,2.640417731191327,2.4950359814994956,aPbO2,bad,aPbO2
"['Hf', 'Nb', 'Pb', 'Rh', 'V']",0.1208494497494267,0.0728089721149034,0.2153857942143489,0.1231282167185615,0.0794314081152394,0.2086037464458101,0.1063006895328706,0.0795564683325385,0.1746922621676233,2.65908660574524,2.7163044286740696,2.4973956770957146,2.4973956770957146,rut,rut,aPbO2
"['Ir', 'Mn', 'Nb', 'Pt', 'V']",0.0793296320093583,0.0747995273582093,0.1916726553197101,0.0811899090601733,0.0786542718359199,0.1889166233841628,0.0687827888293363,0.0811107004497528,0.1703903582590847,2.5256426925507514,2.572140551195176,2.498938254800856,2.498938254800856,rut,rut,aPbO2
"['Hf', 'Nb', 'Rh', 'Ti', 'V']",0.091988352965276,0.0574774857899796,0.253344090276515,0.0891842993101997,0.0558557365212686,0.2572852043625275,0.0794754778483445,0.0666524652232365,0.2067474051706213,2.744764589227847,2.7585520237487406,2.5036765491455033,2.5036765491455033,rut,rut,bad
"['Hf', 'Nb', 'Pb', 'Pt', 'V']",0.1464070091936496,0.0946430112818338,0.1656926869430641,0.131093909608938,0.0831523854140182,0.1650353305415769,0.1088015864399918,0.0933335313042291,0.1862135275444053,2.72611153233678,2.5045072476376613,2.8168421048174213,2.5045072476376613,bad,bad,bad
"['Nb', 'Pb', 'Pt', 'Sn', 'V']",0.1175940878890627,0.0797783492589719,0.1818416031028306,0.111318794433449,0.0801862750753788,0.1917566178510298,0.1038823698296327,0.0818078198398209,0.1696511241565559,2.54611536977827,2.6167783611316553,2.50714432791439,2.50714432791439,rut,rut,aPbO2
"['Ir', 'Nb', 'Pt', 'Rh', 'V']",0.0584803426750258,0.0546312271466806,0.2573108520990615,,,,0.0513457718627796,0.0575916860748066,0.2236774567725831,2.745049174780688,,2.5072650360919218,2.5072650360919218,rut,rut,aPbO2
"['Ge', 'Pb', 'Rh', 'Ru', 'Sn']",0.0975786863819023,0.0514747703173739,0.2330474174453208,0.0963715697394434,0.0547980225844769,0.2306299219025426,,,,2.5086992284674725,2.5280894278981423,,2.5086992284674725,aPbO2,bad,aPbO2
"['Ge', 'Nb', 'Pt', 'Rh', 'V']",0.0719009371335531,0.0551005951719263,0.2632316799203664,0.0709752744389563,0.0553729381457931,0.2600594128952622,0.0627152300442913,0.0646907188683012,0.2115358728199027,2.79951530210696,2.7761294395344507,2.510421909055608,2.510421909055608,rut,rut,aPbO2
"['Ge', 'Nb', 'Rh', 'Ti', 'V']",,,,0.0858929022054883,0.0527751663321447,0.279313975256413,0.071393806070671,0.0612317370952012,0.2185350342803374,,2.9104841334678357,2.515170176563995,2.515170176563995,rut,rut,bad
"['Ir', 'Pb', 'Ru', 'Sn', 'V']",0.1079733404920602,0.0750703970160892,0.2036507962301783,0.1096051795881422,0.0708444725892672,0.199859791485585,,,,2.611771067749682,2.5182704782090797,,2.5182704782090797,bad,bad,bad
"['Ge', 'Hf', 'Ir', 'Pb', 'Rh']",0.0960509773688608,0.0610237355038358,0.2434185151853043,0.0946504660339524,0.0572668653629261,0.2521802511125159,0.089484780790135,0.0691543261443737,0.2038064838622872,2.7075900278994336,2.732779822402733,2.5201025818797307,2.5201025818797307,rut,rut,bad
"['Nb', 'Pb', 'Pt', 'Sn', 'Zr']",0.1060329501813142,0.0796162409595131,0.1781929424687241,0.1052814603635365,0.0940380113971415,0.189398542155795,0.0933978847308417,0.084264484221354,0.1804328230445669,2.520281505893662,2.848563433951077,2.616877848706598,2.520281505893662,aPbO2,aPbO2,aPbO2
"['Ce', 'Pb', 'Sn', 'V', 'Zr']",0.133096511609529,0.0814052458654192,0.17303952274546,,,,0.1164761415988658,0.0826314351747602,0.2031458978755601,2.5203299701544726,,2.732840121310422,2.5203299701544726,aPbO2,aPbO2,aPbO2
"['Hf', 'Ir', 'Pb', 'Ru', 'Zr']",0.1016036998357428,0.0734533391227559,0.2487177617267932,0.0991203562051142,0.0711439270988852,0.250777095233677,0.0862461173383562,0.0579269214793348,0.2248950627093776,2.9145932042276264,2.898230092254976,2.521192061229281,2.521192061229281,rut,rut,rut
"['Ge', 'Ir', 'Pb', 'Rh', 'Zr']",0.1118672389987472,0.0641523855180182,0.2566005136664351,0.1145661056975226,0.0646283734969958,0.2545518177474911,0.0970834302875694,0.0672554778484848,0.2079400103537146,2.8520048002070952,2.8417049737998488,2.521367931458704,2.521367931458704,rut,rut,aPbO2
"['Mn', 'Nb', 'Ru', 'V', 'Zr']",0.1133287496210955,0.0757448913465507,0.2101561318417545,0.1090223419189932,0.0690785299731739,0.2042619869766191,0.0919507344532372,0.087304445540374,0.2079188566329584,2.667728030661268,2.5222115475908886,2.843489024664238,2.5222115475908886,bad,bad,bad
"['Nb', 'Pb', 'Pt', 'Sn', 'Ti']",0.1328593824330543,0.0814948292588868,0.20740340278968,0.1211386661152804,0.0783125005319364,0.1992398291928737,0.1104366907516729,0.0802625599449139,0.1769359690775644,2.7421350357337757,2.634623099542568,2.523865104500292,2.523865104500292,rut,rut,bad
"['Hf', 'Ir', 'Rh', 'Ru', 'Zr']",0.0581176189461431,0.0566032007375068,0.2744765348553201,0.0590828885399808,0.0588548289901984,0.2606550990066253,0.0495126802912613,0.0584022468623823,0.2249281861537937,2.9098133131953596,2.8206918685207274,2.527564251843646,2.527564251843646,rut,rut,aPbO2
"['Ge', 'Ir', 'Mn', 'Nb', 'Ti']",,,,0.0862937441240373,0.07218090463172,0.2439021890694953,0.0819326010661762,0.0750870678480285,0.1912987357150278,,2.8602689352339166,2.5278886449164952,2.5278886449164952,rut,rut,bad
"['Ge', 'Ir', 'Mn', 'Nb', 'V']",0.0903741721728283,0.0738513808728976,0.2335842305169699,0.0870066216453181,0.0684473567107291,0.2300963714019523,0.0744846566449303,0.0746371381535416,0.1925276194941993,2.8072125101898058,2.703333350762227,2.5287258705518885,2.5287258705518885,rut,rut,bad
"['Ir', 'Mn', 'Nb', 'Pb', 'Pt']",0.1064271199269939,0.0838709440627162,0.1675042689009878,0.1071446164774726,0.0923333362626017,0.1662865971496849,0.0930968057413293,0.0955697327658483,0.1447914254155257,2.5322538673726522,2.684812404640782,2.6371712628023847,2.5322538673726522,aPbO2,rut,aPbO2
"['Nb', 'Pb', 'Rh', 'Sn', 'V']",0.1143953084235226,0.0710337974971745,0.2015171582385349,0.1165677277815019,0.074900538067161,0.2073911946258263,0.1039127454296466,0.0809615779838103,0.1836805171501467,2.532913801069388,2.6350421179432484,2.578451608612203,2.532913801069388,aPbO2,rut,aPbO2
"['Mn', 'Nb', 'Pt', 'Ru', 'Sn']",0.0723473941653972,0.0796875313951283,0.2132002431558213,0.0733723124800188,0.0799293244124976,0.2030829479068238,0.0650781247508734,0.0816730719656171,0.1745006351217675,2.7518982964546566,2.6872049642392772,2.534058636605672,2.534058636605672,rut,rut,aPbO2
"['Hf', 'Ir', 'Ti', 'V', 'Zr']",0.087592636639939,0.0657808622420922,0.243644965078078,0.0870999730552343,0.0661757887624928,0.2431575439419866,0.0696975480612847,0.0655159069611247,0.2131401155805058,2.7708092343128348,2.772259460990931,2.534278659463037,2.534278659463037,rut,rut,rut
"['Mn', 'Nb', 'Ru', 'Sn', 'Zr']",0.1002411710189643,0.0767444063265655,0.2045150773615752,0.0980635232027265,0.0786296483774671,0.2033966819137454,0.0834296276019748,0.0777563917292342,0.1854996294423109,2.6446962590739647,2.667845615597905,2.5345850960408236,2.5345850960408236,rut,rut,aPbO2
"['Ge', 'Mn', 'Nb', 'Pb', 'Ru']",0.1313465755120796,0.0815388159015491,0.2175910272046373,0.1292564932174381,0.0781109292821031,0.213448189776583,0.1225914448303017,0.0792301191752604,0.1815902080605418,2.8119702204580874,2.728280948544898,2.5349489063364286,2.5349489063364286,rut,rut,bad
"['Ce', 'Hf', 'Mn', 'Ti', 'Zr']",0.1296562606224859,0.0715986998988614,0.2005999804354466,,,,0.1112346148791915,0.0741274148918509,0.2408360920714464,2.5353319504126652,,2.865006391257999,2.5353319504126652,aPbO2,aPbO2,aPbO2
"['Ce', 'Mn', 'Nb', 'Pb', 'Zr']",0.139084717942094,0.0791612150394039,0.1821173277850498,,,,0.1150952430124383,0.0755886812516902,0.2092381227117009,2.537099615774897,,2.658843441947503,2.537099615774897,aPbO2,aPbO2,rut
"['Ge', 'Hf', 'Ru', 'V', 'Zr']",0.0974652595405391,0.0575334860328349,0.244395123258986,0.0968403925532293,0.0613125857815869,0.2601077606831133,0.075372962921473,0.054247480352365,0.2326040686731978,2.672528958105327,2.845314316550277,2.53748300911104,2.53748300911104,rut,rut,rut
"['Ge', 'Mn', 'Nb', 'Pb', 'Rh']",0.1071659484858725,0.0769557033040775,0.2182203422774577,0.1150247075972088,0.0784859721955716,0.2282132646641841,0.0990463656276404,0.0772999252528553,0.1876194737832989,2.7433937041898058,2.838036804581883,2.54062162245708,2.54062162245708,rut,rut,aPbO2
"['Nb', 'Pb', 'Ti', 'V', 'Zr']",,,,,,,0.1567065268864535,0.0816002621395366,0.1761460682335318,,,2.542828033632422,2.542828033632422,rut,rut,rut
"['Ge', 'Ir', 'Pb', 'Ru', 'V']",,,,0.1235296658222413,0.0680784175346801,0.2413572790530828,0.0976534109474728,0.068140975089672,0.2095446361430738,,2.783990850443571,2.5462880938760653,2.5462880938760653,rut,rut,bad
"['Ge', 'Hf', 'Mn', 'Pb', 'Rh']",0.1021277680358389,0.0560904796786434,0.2689543758426012,0.1008289532310042,0.0644300004833794,0.2763369709830797,0.0916327163618461,0.0575933234472287,0.2286653290030969,2.8580962436181587,3.0143660394437672,2.5468649221330484,2.5468649221330484,rut,rut,aPbO2
"['Ce', 'Hf', 'Pt', 'Ti', 'Zr']",0.1095073925860195,0.0670958429303919,0.2220941657004154,0.1098885573629617,0.0580390444883758,0.2282944831023407,0.0952510520805931,0.0631517024374127,0.2377992861236784,2.6239254386456894,2.5495592391630644,2.6904887377397793,2.5495592391630644,bad,aPbO2,bad
"['Ce', 'Pb', 'Pt', 'Rh', 'Sn']",0.099354659803982,0.054989967615408,0.2733426125061299,0.0974312586897484,0.0568170642567757,0.2877029016802709,0.0886846655963298,0.0488067401155399,0.2424579112952443,2.8829665776329905,3.023208308079097,2.557542831171072,2.557542831171072,rut,rut,rut
"['Hf', 'Ir', 'Pb', 'Ru', 'V']",0.1148716804546847,0.0722546704880823,0.2178735040897841,0.1124920790220249,0.079282006407223,0.2286471729175453,0.0937488902087707,0.0774153889898834,0.1905041612152366,2.668602366891732,2.8534363446270725,2.561529427993219,2.561529427993219,rut,rut,aPbO2
"['Ir', 'Mn', 'Nb', 'Pb', 'Ti']",0.1273941642231379,0.0796534834712233,0.1849893248316206,0.125649227403131,0.0870673679036073,0.1916983118316594,0.1186094141669669,0.0877955624697349,0.1696792369117687,2.5639755631844396,2.736360443516426,2.6178666001223143,2.5639755631844396,aPbO2,rut,aPbO2
"['Nb', 'Pb', 'Pt', 'Rh', 'Ru']",0.1020729345203134,0.0633232636885489,0.2212027047965897,0.1016450579388353,0.0692075915650345,0.2232238050590005,,,,2.564260932682118,2.6627393107101534,,2.564260932682118,aPbO2,aPbO2,aPbO2
"['Hf', 'Nb', 'Pt', 'Rh', 'V']",,,,0.0729971060497848,0.0625237595372697,0.2339328498786614,0.0622787531244494,0.0742787801761118,0.1992648873664478,,2.6519784320018345,2.5687951923638987,2.5687951923638987,rut,rut,bad
"['Ge', 'Pb', 'Rh', 'V', 'Zr']",0.1385131468413614,0.0653320512392242,0.2182080747547779,0.126653332876016,0.0700078634835105,0.2204215960958201,0.11747014560562,0.0722410970766369,0.2109295428397807,2.5696229614628736,2.653699139571879,2.618463343332261,2.5696229614628736,aPbO2,rut,aPbO2
"['Ir', 'Mn', 'Nb', 'Sn', 'Ti']",0.09775282667596,0.0796621397478391,0.2335639922468729,0.0943067193467856,0.07647600154109,0.2125672450266861,0.0833316585416819,0.0828520365824564,0.1769744070593972,2.8943564938770487,2.696151184908413,2.5703624184113356,2.5703624184113356,rut,rut,bad
"['Ge', 'Mn', 'Pb', 'Rh', 'Zr']",0.1085056631937527,0.0646298825424574,0.2516099753813812,0.109904189069621,0.0622335054448825,0.2563286193016942,0.096181859188838,0.0628447093297025,0.2232019056057332,2.8183996521000694,2.825996517571622,2.5730366306085384,2.5730366306085384,rut,rut,bad
"['Ge', 'Nb', 'Pb', 'Rh', 'Ti']",0.1216406062049319,0.0635223006414063,0.2571970288807492,0.1252098573513681,0.0630342741102148,0.2467177536721081,0.104062228304424,0.0685896840140612,0.2123226338833873,2.8488982138425176,2.759271001542541,2.573270049805873,2.573270049805873,rut,rut,bad
"['Ce', 'Pb', 'Pt', 'Ti', 'Zr']",0.120713071154927,0.067633387708814,0.2307408951655368,0.1222713316653465,0.0645971642341415,0.2300946540647494,0.1042280155375266,0.0562354933733457,0.2341160445951978,2.6967656669520466,2.64993209373091,2.573699828551967,2.573699828551967,rut,bad,rut
"['Ge', 'Ir', 'Ru', 'Sn', 'Ti']",0.0621421555708,0.0504464443309339,0.2999814530397628,0.0610390792807796,0.0506594788508689,0.2960031299706372,0.0518994500983533,0.0515676132125934,0.2412278238551749,3.0656640210385486,3.033166355842469,2.5773805162919974,2.5773805162919974,rut,rut,aPbO2
"['Ce', 'Hf', 'Nb', 'Pb', 'Sn']",0.1436269851463152,0.0763602064481423,0.1956909769079303,0.1429094769166541,0.0862516565907054,0.197716865725313,0.1519260924879451,0.093951090656603,0.2320110893102608,2.578468337977813,2.7598157391274056,3.114048644458856,2.578468337977813,aPbO2,aPbO2,aPbO2
"['Ge', 'Ir', 'Ti', 'V', 'Zr']",,,,0.0903439140988152,0.0617743227641479,0.2623548197274026,0.0705210250630286,0.0646162830598055,0.2208447666394697,,2.869078368101518,2.579477507282149,2.579477507282149,rut,rut,bad
"['Ce', 'Mn', 'Pb', 'Sn', 'Zr']",0.1072132022930201,0.0622152412198848,0.2353127267293978,0.1096375431547397,0.0712358325807274,0.236972254389348,0.0906261732251828,0.0609563996229337,0.2274214187837394,2.658745090844289,2.7946488630510635,2.5804390506731467,2.5804390506731467,rut,rut,rut
"['Ce', 'Ge', 'Hf', 'Sn', 'Zr']",0.1172554342273502,0.0570186262449207,0.2418657457932759,0.1171711958589959,0.053607343379905,0.2388020538768124,0.1031829472219406,0.0608700449664644,0.2543376909607751,2.645837935567285,2.5805704378078245,2.7932897549841385,2.5805704378078245,bad,bad,bad
"['Ce', 'Mn', 'Nb', 'Sn', 'Zr']",0.1204880403454345,0.0811203130276316,0.200750877363199,0.1198234289558802,0.0812320434045297,0.1835506840838682,0.1092251408286689,0.0824780699725617,0.2063062837446999,2.6915775649571616,2.5823750487554578,2.7511844347023495,2.5823750487554578,bad,bad,aPbO2
"['Hf', 'Nb', 'Rh', 'Sn', 'Ti']",0.0876661146957206,0.0584459890730888,0.2513173259823233,0.0883798478861498,0.0496520039448879,0.2483378942733011,0.0800334840453056,0.071313866710474,0.2081146978356699,2.739651263287834,2.6159741643147223,2.5840869815899863,2.5840869815899863,rut,rut,bad
"['Nb', 'Pb', 'Pt', 'Rh', 'Zr']",0.1019130605524478,0.0710865297952445,0.2133268493083825,0.101339795365847,0.0764419837659628,0.2215041555864907,0.0901791079898617,0.0821985352565537,0.181765260041849,2.6180519805239553,2.75867083826034,2.5882351488224944,2.5882351488224944,rut,rut,aPbO2
"['Ge', 'Ir', 'Pb', 'V', 'Zr']",,,,0.1359422303208899,0.0794124953235325,0.2323738359498968,0.1073183317116242,0.0706304582637543,0.2102087667181074,,2.8820092217065483,2.588638374736728,2.588638374736728,rut,rut,rut
"['Ce', 'Hf', 'Pt', 'Sn', 'Ti']",0.1026247683689456,0.0533731309519484,0.2438589385189629,0.1042042213131108,0.0586498961817339,0.2472705220620582,0.0911814766613459,0.0526323458729685,0.2412404174190612,2.6194966183303245,2.709265960670123,2.589465058075241,2.589465058075241,rut,rut,rut
"['Ge', 'Hf', 'Nb', 'Rh', 'Ti']",0.0932482016744989,0.0499476451037574,0.2751525568496689,0.0967913034597648,0.0597790676107223,0.2834811441754155,0.0780434731520419,0.0651585874271862,0.2219604727694772,2.8468040168783735,3.0197153546113737,2.5955292513116706,2.5955292513116706,rut,rut,aPbO2
"['Ge', 'Mn', 'Nb', 'Rh', 'Zr']",0.0956203678878055,0.0688401493163068,0.2150447954068589,0.0939290092596677,0.0707659478869317,0.211934488131569,0.0812402513294485,0.0815419859320099,0.188989973145879,2.5969343003558976,2.6031378316247915,2.622301728332209,2.5969343003558976,aPbO2,rut,aPbO2
"['Ce', 'Pt', 'Sn', 'Ti', 'Zr']",0.1099656423557939,0.0596991914333734,0.2497608695561858,,,,0.0917519821618435,0.0573020593888865,0.2353816731663549,2.7421068994656186,,2.5969553350748424,2.5969553350748424,rut,rut,rut
"['Mn', 'Nb', 'Pt', 'Ru', 'Zr']",0.0871616776418007,0.0790419692159239,0.2187018886679794,0.0875164346590086,0.0822575507923606,0.2155272282726599,0.0739061114488339,0.0777976863302506,0.19505278104902,2.7796483072397864,2.8095568214199815,2.598081532754671,2.598081532754671,rut,rut,rut
"['Ir', 'Mn', 'Nb', 'Pb', 'Ru']",0.1175296508986044,0.0827947745292569,0.2116606668102697,0.1178368326074977,0.0730721703723354,0.2063980058279561,0.1100971544441373,0.0824048171250545,0.1837899594670496,2.7922459267323014,2.599242473808051,2.604520431086811,2.599242473808051,bad,rut,bad
"['Hf', 'Ir', 'Ru', 'Ti', 'V']",0.0646675620232147,0.0618485648289509,0.2671421172485339,0.0668291194968988,0.0645238988411295,0.2621159636574816,0.0509056435708721,0.0630565118412815,0.2267925177317039,2.9088610654420326,2.9007337786421084,2.6035838405052356,2.6035838405052356,rut,rut,aPbO2
"['Ge', 'Nb', 'Pt', 'Rh', 'Ru']",0.0581496659613856,0.0591330102040754,0.2945885958357074,0.0593075805543398,0.0491026971850729,0.2894151500832344,0.0514898127935994,0.0601939318683315,0.2316603071251698,3.1056553122196413,2.961673202271584,2.603777997686187,2.603777997686187,rut,rut,bad
"['Ge', 'Hf', 'Nb', 'Pb', 'Zr']",0.1445885656687373,0.0839776054314066,0.1936335320021292,0.1758743021558773,0.0853825976716533,0.1757881642479098,0.1180465687483199,0.0831334287518208,0.2136724736341953,2.694238286449368,2.60905940646966,2.8113794721997936,2.60905940646966,bad,bad,rut
"['Ge', 'Hf', 'Nb', 'Pb', 'Ti']",0.1545756422579809,0.0757190097047546,0.2018685952636772,,,,,,,2.609950222037715,,,2.609950222037715,aPbO2,aPbO2,aPbO2
"['Ir', 'Mn', 'Nb', 'Pb', 'Rh']",0.1063538248608904,0.0836480397297885,0.1813753123934603,0.106070104014088,0.0827546244635641,0.1838477034392369,,,,2.611614748250447,2.6110616645785196,,2.6110616645785196,bad,aPbO2,bad
"['Ir', 'Pb', 'Ru', 'V', 'Zr']",0.1212412443759136,0.072666716543347,0.2383942901250243,0.1265647353108586,0.0853057340939007,0.2243221235629711,0.0980861045274813,0.0723850088500237,0.2096523185567669,2.825752811016158,2.919170911233813,2.6115774053806895,2.6115774053806895,rut,rut,rut
"['Nb', 'Pb', 'Rh', 'Ru', 'V']",0.1439061460030872,0.0750562458398597,0.2249424222422483,0.1424818777844083,0.0694072019084698,0.2218428808984022,0.113823992336444,0.0776961295640406,0.1975584619062836,2.7621055690392935,2.6553958745975628,2.6131278780456584,2.6131278780456584,rut,rut,bad
"['Nb', 'Pt', 'Rh', 'V', 'Zr']",0.0828222526441255,0.0614054620839847,0.2662185907018646,0.0852367277593601,0.0619802969617526,0.2619653007816758,0.0729598059553863,0.0664946412708594,0.2218286983738401,2.896088715279732,2.8684011746962086,2.613374415178194,2.613374415178194,rut,rut,aPbO2
"['Hf', 'Nb', 'Rh', 'Sn', 'V']",0.0814298763933231,0.067451286706291,0.2610222388780457,0.0812140494435893,0.0576388862158344,0.2556867238033575,0.0690240148177398,0.0726456706482528,0.209378828331323,2.9290070327789035,2.765831508161851,2.6136694866747647,2.6136694866747647,rut,rut,bad
"['Ce', 'Mn', 'Nb', 'Ti', 'Zr']",0.1445875725577551,0.0763183940361431,0.2013208729215016,,,,0.1340098911048475,0.0763393297350327,0.2243126120189167,2.6159328839813685,,2.7771427807871056,2.6159328839813685,aPbO2,aPbO2,aPbO2
"['Ce', 'Hf', 'Pb', 'Pt', 'Ti']",0.1180229573654021,0.0650459808025741,0.2250426501084838,0.117771226711821,0.0619409364594182,0.2335802288975493,0.1078040738972496,0.0663957740903295,0.2289007739235479,2.6173923523358287,2.6415715680485925,2.665522121010715,2.6173923523358287,aPbO2,aPbO2,bad
